commit_hash,project,claude_ans,split,qualidade,commit_message,commit_message_len,diff_len,diff_lines
5c755a1dd07dccee94ba8ac3b5c2bd4617e64ff3,fabric8,Provavelmente sim,test,20,Add more info logging,21,6140,98
5cf53e2128c65c2dc04fcfa460ffa60c1c5cdd28,fabric8,Provavelmente sim,train,45,the spring boot webmvc archetype test does seem to work afterall,64,947,13
5d091fc61b11331a66f13d9a3ee54b8a11c77493,fabric8,Provavelmente sim,train,35,Ignore the / servlet as its the redirect to hawtio -,52,2512,46
5d87259b7609ff2f10ff39793479c9b2c70affd7,fabric8,Provavelmente sim,train,52,[Docker provider] Added DockerFactory host resolving tests -,60,2777,77
5fe0767cc2e98853583ee8cea44618b9632c3dcb,fabric8,Provavelmente sim,train,52,Fixes #2126 NPE when activating KarafContainerRegistration,58,1285,18
5fec53a84ffaffcc006c5c1958daff62f1ebb283,fabric8,Sim,train,62,Add git bisect support Usage   cp fabric/bisect-fabric - sh bisect-fabric - sh  git bisect start [badrev] [goodrev]  git bisect run  - /bisect-fabric - sh,154,641,29
600939b36dc235e272017fe9f195a0d93d79db23,fabric8,Provavelmente sim,train,25,#73 mostly working docker container provider,44,6656,133
602ea9236da33acd84ab0be2c950f231771b5780,fabric8,Provavelmente não,train,10,Minor code fixes,16,8372,138
6046984c7601ecca74fbd5f9df6814a1d03a3b13,fabric8,Provavelmente sim,train,62,Lazily load repos and features to avoid exceptions when the zookeeper ensemble is recreated,91,1118,25
6062900f84a6cdeb67ac5bc5b7e2f1ce628ecd98,fabric8,Sim,train,90,[FABRIC-643] Ignore EnsembleTest - testAddAndRemove,51,2033,50
60b33622477db20dba49d214d39de0a86f3cfdf5,fabric8,Sim,train,78,Propagate exception during git servlet registration as a FabricException -,74,1235,21
60ed3ae7ea5f23643d69f967071537a844ad217f,fabric8,Sim,train,72,Temporary fix: Make sure war feature is installed before fabric-agent on child containers  so that the war url handler can be used by the DeploymentAgent -,155,2537,45
6101dffdc80348a7cd1a96e4b15550668e8d4781,fabric8,Provavelmente sim,train,52,Fix the way that the container estimates when needs upgrading/downgrading -,75,4408,95
611cd50a44f602a1cc75b82392b5c765a199c8ad,fabric8,Provavelmente sim,train,52,fabric:create now adopts a convention to use the new users password as zookeeper password  unless explicitly specified -,120,3145,47
6277e851db3fd0f291e1f00e0d395e2082dac050,fabric8,Sim,train,62,Fix a potential NPE -,21,980,13
62cb8a1d778ab4bbcc16404ae14014745fce8b06,fabric8,Provavelmente sim,train,35,avoid exceptions on startup due to incorrect metadata,53,3036,39
6349798d0dc5aa84ced47679406c653d87f44a2b,fabric8,Provavelmente sim,test,52,fix installer script problems - wait for zk client to connect,61,2800,52
65789ce96b0c93ec101dae79e87cb4530c5984ac,fabric8,Provavelmente sim,train,52,#2275: Fixed test and container name must start with alpha or number -,70,6207,61
663c26706f9aacb0620a88997cb9b70d2ba1ea87,fabric8,Não,train,20,Make sure stats are processed immediately,41,1228,22
66458e04c4cbb7120b23afdc7c50a66d167010e3,fabric8,Provavelmente sim,train,40,#2061 fixed camel-cdi archetype,31,2127,38
67815a375bcb7fdce140cf56f099993aaa52bca9,fabric8,Provavelmente sim,train,52,#1779: fabri8:zip should include type in bundle url for itself  so we war projects works -,90,1034,14
67b9abe0d18e7558a8da12250a0639e924f7f06b,fabric8,Sim,train,72,rollback the change c478e376586b633ca3461843b774a638b002dd59 as at least for me  it seems to cause the fabric to lock up with missing dependencies on startup when running fabric:create -  Hope its working fine for everyone else too & its not just that weve some other timing issue going on!,290,3538,94
688d78273e49256baafe1e48b392830bd5b1d059,fabric8,Sim,train,78,Delay the registration of the curator framework until it is connected,69,2109,36
693cfd0965f24bf55b845846e73577f0d1cb7bf9,fabric8,Sim,test,72,#2051 allow groovy expressions to be used to define docker images so we can override them easily with environment variables,123,5869,95
69787677ec0a78a5949b937d1e7ffd998efe0ccd,fabric8,Provavelmente sim,test,52,Fixed ssh container creation and ensemble-add  which were broken after the introduction of resolvers -,102,5364,87
69b39fffb5bfb0f6878a34d25463c9e11ae3fda1,fabric8,Provavelmente sim,test,52,#2275: Fixed test and container name must start with alpha or number -,70,12918,138
6a440865ab118538e5216c1f2482b943b45aa209,fabric8,Provavelmente sim,train,35,reviving mq integration test,28,5950,106
6a5f6a153a271a70940ce17d28187fe996c7fa9a,fabric8,Sim,train,85,fabric:create now does not wait for provisioning unless explicitly specified (--wait-for-provisioning option) -,111,2104,24
6a8dfa7621da7256f700a4f578c04c18d82d9c63,fabric8,Provavelmente sim,train,25,made the sample a little simpler,32,3348,61
6ac451da82d62625b40bb251c7735f99d8b6805f,fabric8,Provavelmente sim,train,52,FABRIC-528 fixed the unit test error of MasterEndpointFailoverTest,66,1563,34
6c674620cbcb14ab26e9fe554050ca5d8ca9a14e,fabric8,Sim,train,52,@ThreadSafe ContainerPlaceholderResolver,40,6118,99
6cedfc2527b83a6dcc2cf72ff1a15403bd22edc0,fabric8,Provavelmente sim,train,42,Add some profile attribute validation - dont allow attributes to start with attribute -,87,1516,31
6d7143bf9c50ba4ea811b195ae7051b82d786947,fabric8,Sim,test,82,Use force option when destroying containers in ExampleCamelClusterTest -  Remove print stack trace in ContainerBuilder destroy and stop methods -,145,3829,63
6dc093639ec59da1556d22595a61dc7c793828ee,fabric8,Provavelmente sim,test,40,#2061 lets try perform a complete end to end test on each archetype in turn; since it takes a long time ;),106,2780,46
6e3690eaf1a343470228f47cfaa3f91895a01606,fabric8,Sim,train,20,Added geolocation,17,2318,60
6eba54edff8eecefbbbf1763bd7dcda52ac1fe03,fabric8,Sim,train,62,Made Import - java properties protected to use in tests that import ZK setup,76,1395,22
6f0bd6414e938763abb11227673a7772a2d6e71c,fabric8,Sim,train,52,Slightly increase timeouts -,28,1569,26
6f4cffabdf241f002ae85973153b70760e1cd727,fabric8,Provavelmente sim,train,35,Fixes for idle transport tracking -,35,3049,67
700fd34380428478766273e0ba302591ac3e1c1a,fabric8,Provavelmente sim,train,62,Provide a more accurate implementation of isManaged() method on ContainerImpl -,79,1151,26
7010eca938868db026a1a7b66812fed1c8972128,fabric8,Sim,train,78,added debug logging for the container creation arguments in case we get binding issues,86,1516,28
7091405ccd2fc32439115c588f264c394caed336,fabric8,Provavelmente sim,train,62,Add jolokia agent URL to system properties if the jolokia webapp is registered,78,2031,39
7213f918f3f3c50636c41bb00bbddda48b1fd0c9,fabric8,Provavelmente sim,train,40,Also auto install bundle transitive deps -,42,2366,49
7269f67d948b9935aaa6e90c69cc2cbb67f6b3f5,fabric8,Provavelmente sim,train,52,fixes #1721 so that we can use the REST API to overlay any configuration files from the profile into the docker container; such as to configure logging,151,2471,30
729b09a43e5cfe8c0a2ef7b276d9347b30692a7a,fabric8,Sim,train,82,register the physical URL of the fabric-git master into config admin; so we can use config admin events to replicate this URL into various osgi services (such as a flavour of hawtio-git),186,2860,58
733c4c170c166d470a316b09d1fdd310e7ebbc97,fabric8,Provavelmente sim,train,52,Revert [ENTESB-425]a further fix This reverts commit 2a5d351628132ece647b549678e234e341f35976 -,95,1252,25
739c52ce2cfbfd5508ad26e985481461e2a3c938,fabric8,Sim,train,62,Ignore failing tests that would prevent a PR to come through,60,1240,24
74a3e4de2127ac2c2790fbdc3d7db96a1e39fbd4,fabric8,Provavelmente sim,test,52,#1119 make it easy to configure the server type in the container provider,73,5484,128
74c02c8dc9ee2c63db838c2274e2822e09e2f0b4,fabric8,Sim,train,90,Fix possible NPE if the DataStorePlugin is bound before the DataStoreManager is activated,89,1374,22
74eee6cedf5c6b9a0cb9577b26b26a84164d7903,fabric8,Sim,train,62,Renamed property CLUSTER_AUTOSTART to ENSEMBLE_AUTOSTART -,58,5764,86
755bf785334ac4347bd283911bd5a62d09ee8914,fabric8,Sim,train,78,Synchronize access to the features service to avoid possible exceptions,71,2263,49
767781bb03acbb2eeedaaa38e5f0aa04b8b49516,fabric8,Provavelmente sim,test,42,Add insight statistics for zookeeper,36,3633,62
76d87e4de51c8c872f6757911cf917a01f7d14f6,fabric8,Provavelmente sim,train,30,Minor improvement to configure hostnames script -,49,2401,40
780e7ca0ce9cb244b18cfa132176fff19b605d3f,fabric8,Sim,train,62,make absolutely sure we dont leave a mapping rule in place during activation/deactivation,89,3917,66
786d3d99a2a20af6b6ce450c6a44757475a4897d,fabric8,Provavelmente sim,train,40,Fixing ESB redeploy test on CI due slow server -,48,2025,47
79cffc2e5aa691df7e935d8ad9c145e40bc128ac,fabric8,Sim,train,72,Changed default ssh container provider retries to 1  for faling fast unless explicitly specified -,98,868,13
79e4fc2fb78cb327401baa43eedbc4c525b7a1a4,fabric8,Sim,train,62,#2570: archetype-generate - allow to enter name and description for generated pom - xml,87,9283,164
7a212b74dd8d5b78e85367258eeee150630d99c0,fabric8,Sim,train,72,[FABRIC-428][FABRIC-433] Improve url handler to work with the container profile overlay -  Make sure that lastModified respects hierarchy -,139,6386,116
7a7441f137ccba5293391dc931692f477d021ae6,fabric8,Provavelmente sim,train,35,[ENTESB-1047]polish rest quickstart,35,5428,129
7d76253a3df82fafccea011000e1eead5fe289a8,fabric8,Sim,train,72,[FABRIC-472] Add un-tracking support to DataStore and FabricService -,69,4499,82
7dc0deb2db8e668361088e6be6522484f580af48,fabric8,Sim,test,62,Fixed no node exceptions and concurrent modification exceptions when unregistering a maven proxy -,98,1213,19
7e532c70c94a458a7829703af1a7dfceab18eb0a,fabric8,Sim,train,72,Move provisioning result strings into the fabric api,52,4157,82
7ee0af1cc116cf4fb30b5da6be3f52c09fde468e,fabric8,Provavelmente sim,train,45,FABRIC-682 - fix MQDistroTest - cleanup,39,1178,27
7f029c93b85f295ba4ecd131245b9e140416d7cd,fabric8,Provavelmente sim,test,35,FABRIC-501: dozer watcher use camel-dozer,41,3470,65
7f34e0184a3e81a89f31e8eab3721d197d9a3688,fabric8,Sim,train,62,#1119 dont use dots in tags which seems to break in docker 0 - 10,65,1121,13
7f97c8666021ec7a01bb2d81fdde044cbb4852f7,fabric8,Provavelmente sim,train,10,fixed #1801,11,3022,49
80918ca5ef1610dd7ed4ebcc1c77e2e219c5fcc0,fabric8,Provavelmente sim,train,30,Fix imports -,13,1052,26
809223c13b9c67c3c2d25c2ab041c84c6bf7e24d,fabric8,Provavelmente sim,test,52,fixed get source index when running in osgi with insight-log,60,2530,57
815fe8836fcaea06e67837524a45201e5d7e4964,fabric8,Provavelmente sim,train,52,Fix http conf which must not be updated if https only is used,61,4960,63
81de1910f9c7a1426cee61db35f97bf170b6c60e,fabric8,Provavelmente sim,test,35,FABRICPRV-231 polish the cxf demo for integration test,54,4957,90
81e265cd9923e77367d4611b28f1c5a31b692694,fabric8,Provavelmente sim,test,20,Integration test improvements -,31,10181,156
82871fdbd61842eccf5e8f4f8785f559760e0a24,fabric8,Sim,train,72,Added assert that we are not doing blocking calls from a dispatch queue  also dispatch the result of an async request on the original dispatch queue on which the request was made on -,183,4287,81
8312a0d32c1fe75307aa10bfe2333f64433718d1,fabric8,Sim,train,62,[FABRIC-621] Ignore MQDistroTest,32,2368,55
838c970850b37a3be65cf24ea4e6d657675902a2,fabric8,Provavelmente sim,train,42,Let count be configurable in batch sender so different wacky combinations of batch/count can be used,100,3688,79
841d0cd82ef0a939476de2707fc876462d1cebb4,fabric8,Sim,train,52,Fix obfuscating of zookeeper password -  Conflicts: 	fabric/fabric-boot-commands/src/main/java/io/fabric8/boot/commands/CreateAction - java,139,16513,257
8446af4bfc9259c4bfd1fc2376c4019b70a10b94,fabric8,Provavelmente sim,train,52,Do not fail if a command reports an error after ensemble-add/remove -,69,7855,102
84951d27753eadd10bcc7ae885a31f4088e3076f,fabric8,Sim,train,78,Support an --overwrite command so that zk:create can be used to create or update an entry -,91,1918,45
84bd67dd13d6dd20c572f3a4e5bf1de7f7b0d67f,fabric8,Sim,test,85,[FABRIC-648] Ignore ResolverTest - testChildContainerResolver,61,791,12
84c7c0aca145572ada563b66a51ef7454bbf942d,fabric8,Sim,train,72,ZooKeeperConfigAdminBridge will return empty String if placeholder substitution fails -,87,1170,22
8582f8c0b539523c649ec27524a0e3fb6d47fe9d,fabric8,Sim,train,78,ENTESB-170 - fix ambiguous profile-edit -f option,49,1252,13
86090ff4bc2cb5c4e7fa9d87c4dfa13ab17a8a22,fabric8,Sim,train,78,Add the local repo to the list of remote repositories so artifacts can be located there too,91,892,12
86cdbaeffcffc28d3e96a8f0ee9a4b09e800f098,fabric8,Sim,train,62,Pull in css  also create app in a directive so its easier to bind to a DOM element,82,1680,48
87b27024f32b54e7ff386a30440189d6ed89aa44,fabric8,Provavelmente sim,test,52,fixes #1924 and ensure we add an explict stopped provision state so we can differentiate stopped containers from containers that are in the process of provisioning themselves,174,8417,142
893212df1e0129194a1fbd391579486ba28547f4,fabric8,Provavelmente sim,train,52,#1195 sets the container type correctly when using processes or java containers,79,7340,106
89b1b9bd8e4dcda834b5a7fc2b0b7473920dbed4,fabric8,Provavelmente sim,train,52,add an example of using aggregate-zip in a maven project to create a single aggregated zip of profiles we can use with #1555,124,3292,66
89f07599d366f2ea46be3fab13d7f29e54e9914c,fabric8,Sim,train,52,add some helper scripts to more easily build  deploy and run on kube,68,1502,40
8a72fdec1226a5a8c81726368d42314b2e7f90cf,fabric8,Provavelmente sim,train,25,Fix fab integration tests,25,4551,84
8a97159145b9bf74e6e6a2b04d2bbb3b52ca67c7,fabric8,Provavelmente sim,train,62,#1987 only create profiles with dependencies when their dependencies are alive and successful (and not stopped),111,5231,91
8b6c38f75cddcfdabc574e8ec2af87983a832cd6,fabric8,Provavelmente sim,train,20,#1195 fix failing test,22,1643,33
8b8b02e219a3374e63d2a9dbad92ecf495463d7b,fabric8,Provavelmente sim,train,25,Revisit integration smoke JoinTest,34,4529,80
8c47dafd9acd7af4ff27972c530badb2863b8695,fabric8,Sim,test,72,Fix handling of system properties when creating an ensemble -  Add test to check that setting zk server port via system properties works -,138,5802,101
8cfc3650d46ede8124c1346dc22f9e096a950304,fabric8,Sim,train,72,[Java container] Refactored ProcessManagerController to improve its testability -,81,4929,70
8d9264ac25520631bc44314e3b65d742175e3b1d,fabric8,Sim,train,62,removed old endpointUri configuration on PolicySet,50,3317,88
8dcadbe65b8b41432041ee28962ae181dfb8be92,fabric8,Provavelmente sim,train,30,added bundle version,20,1388,24
8e1267595fa83a8c01a9c8d1977d7e574839642a,fabric8,Sim,train,72,[Spring Boot] Added component scanner logging -,47,2448,38
8e54d3e75798c1f44016bf455711f3d4a6576666,fabric8,Sim,test,62,Fix thread leak in ZooKeeperGroups -,36,1400,24
8e71bb88e8dbc57fd09bc9ed0cd89fe12684ef32,fabric8,Provavelmente sim,train,52,[FABRICPRV-60] Modified import/export commands to handle profile parents as part of the agent properites -,106,5157,88
8f4a49dc30e7db55b3ba26b2818140d17e610390,fabric8,Sim,train,62,added new paths for rest and ws API registry,44,952,15
8fc593462574b99b519afd897b785cc0de864ac3,fabric8,Provavelmente sim,train,35,one more fix for FABRICPRV-271  lets be really explicit with the MacRomans already!,83,4957,66
9084aac95093525517bf3634f46dce61082e9303,fabric8,Provavelmente sim,train,40,Added getProfile() to Profile - java,36,4373,98
909601027ded44c0ab08f850a18d40163f3b7d4c,fabric8,Sim,test,72,[ENTMQ-15] Replaced call to ConfigurationAdmin - getConfiguration with listConfigurations to avoid binding pid to bundles -,123,3775,61
910a09f670cb2e5edf655be3d1922f7851f3bebc,fabric8,Provavelmente sim,train,52,improve #137 so we properly replace feature URLs used for creating child containers,83,6294,110
939a14badc48bd29d715d8bf515aeac863ff219a,fabric8,Provavelmente sim,test,30,Added Javadoc -,15,1342,30
93f3d290283c1074a99626f43151b8109931d8b4,fabric8,Sim,train,45,temporarly fix password preffix/suffix problem,46,1123,18
93fffa3f1fac2d06106c78776c5c8416d088cce2,fabric8,Provavelmente sim,test,38,Make sure the agent can update itself,37,5469,111
9507817ee4db095ed50fae2216fe706a3c31477f,fabric8,Provavelmente sim,train,40,Fixed ProfileOverlay supplement calls,37,1770,30
968baed0f5193fbc36ad02c96976d6543c7a2625,fabric8,Sim,train,52,issue1473 - Added a few helper methods to work with strings and fixed profiles to display per line,98,3041,59
